Marathon,Year,Name,Time,Place
NYC,2023,HAVID HANDANI,4:34:20,26184
NYC,2023,RIANA MONTISANO,4:34:25,26200
NYC,2023,WIWIEK TRISOECIANTY,4:35:52,26660
NYC,2023,ERNA LINCIEWATI,4:36:03,26720
NYC,2023,HARTONO HARIS,4:37:00,2750
NYC,2023,FEDLYANTO MANIK,4:38:19,27487
NYC,2023,CHRIS YUDHA,4:42:40,28991
NYC,2023,DAME MARGARET,4:43:00,2985
NYC,2023,IRMAYANTI SULTHAN,4:43:03,29101
NYC,2023,RUSLI GUNAWAN,4:43:17,29183
NYC,2023,PING YANTI,4:44:03,29446
NYC,2023,IKAWATI SULTHAN,4:46:04,30106
NYC,2023,ALI ALI,4:46:22,30208
NYC,2023,JIMMY TJAHJANTO,4:46:42,30312
NYC,2023,KURNIADI LIE,4:53:53,32726
NYC,2023,CUT MAURISSA,4:56:05,33459
NYC,2023,LISA HASAN,4:56:50,33720
NYC,2023,RIO WAHYUDIONO,4:57:00,33774
NYC,2023,JAMIL IHSAN,4:57:12,33829
NYC,2023,NURKAMA NASMIKO,4:58:05,34138
NYC,2023,TEUKU PRATAMA,5:07:10,36471
NYC,2023,ARIEF RACHMATTULLOH,5:10:38,37252
NYC,2023,FADLUN KASAU,5:10:39,37256
NYC,2023,STEPHANIE TJIA,5:13:05,37832
NYC,2023,EDISON MANALU,5:18:23,3941
NYC,2023,SOFIAN SOFIAN,5:18:56,39155
NYC,2023,CATHRINE PRAJITNO,5:19:51,39360
NYC,2023,PRETTY SOELAIMAN,5:20:53,39592
NYC,2023,ADE ECHIZENYA,5:22:59,4021
NYC,2023,JOHAN ANDIE,5:23:39,40179
NYC,2023,JOHAN WAWORUNTU,5:24:46,40405
NYC,2023,FERRY WIRIANTO,5:25:27,40524
NYC,2023,NURITA SITIO,5:26:30,40713
NYC,2023,RUBY KARYADI,5:27:29,40921
NYC,2023,NIRINA JANNAH,5:27:51,40989
NYC,2023,ERNEST SYARIF,5:27:51,40990
NYC,2023,KRISTIN HUSEN,5:29:40,41352
NYC,2023,ECEP MUSLIMIN,5:33:29,4236
NYC,2023,ANYANTI THESMAN,5:35:45,42431
NYC,2023,VANIA TARMEDHI,5:37:10,42696
NYC,2023,LEILA RAHMATILLAH,5:39:34,4383
NYC,2023,GISELLA ANASTASIA,5:40:13,43200
NYC,2023,CHAIDIR KOSIM,5:40:13,43201
NYC,2023,EKA SATRIA,5:42:57,43635
NYC,2023,CHARLIN PANGRIL,5:48:45,44468
NYC,2023,JOYCE KURNIAWAN,5:48:56,44499
NYC,2023,TAUFIK PANE,5:50:21,44698
NYC,2023,RAFAEL SUMALI,5:53:38,45122
NYC,2023,YULIANTI YULIANTI,5:55:27,45386
NYC,2023,IRA INDRIANI,6:04:06,46506
NYC,2023,NYAK ADRIANI,6:07:34,46832
NYC,2023,RAFFI AHMAD,6:12:08,47217
NYC,2023,MUFLI ANANDA,6:13:07,47288
NYC,2023,BAARY HATMADJA,6:13:08,47289
NYC,2023,SAFRIN TUA,6:17:43,47673
NYC,2023,FAIZIN KADNI,6:21:16,47924
NYC,2023,ANDRE PUTRA,6:25:16,48210
NYC,2023,FADIL ALJAIDI,6:26:25,48288
NYC,2023,ERI WIBOWO,6:27:58,48400
NYC,2023,AWANG ARINDA,6:32:23,48683
NYC,2023,SUSYANA JULIANA,6:38:21,4914
NYC,2023,AMIRA ANWAR,6:42:13,49209
NYC,2023,ADE RAHADINI,6:44:54,49341
NYC,2023,RUTHY OCTAVIA,6:46:43,49450
NYC,2023,ROSADI PUTRA,6:48:20,49523
NYC,2023,NANO ACHMAD,7:12:41,50353
NYC,2023,MURSOSAN WIGUNA,7:32:25,50742
NYC,2023,JULIANY NURDIN,7:33:37,50762
NYC,2024,DAVID POEYAMIDJAYA,2:56:37,1640
NYC,2024,GIGIH SAMUDERA,3:13:39,3958
NYC,2024,DONNY TJAHYADIKARTA,3:13:47,3982
NYC,2024,CHRISTIAN NJOO,3:17:21,4622
NYC,2024,TRIYANINGSIH KARMADI,3:22:23,5664
NYC,2024,ANGGANATA SEBASTIAN,3:27:27,6955
NYC,2024,GILBERT LIONG,3:27:47,742
NYC,2024,WYNNIE MARGATAN,3:28:08,7143
NYC,2024,EDDY WIDJAJA,3:31:33,8138
NYC,2024,MATTHEW MULIADI,3:34:39,8987
NYC,2024,HENGKIE KURNIAWAN,3:34:47,933
NYC,2024,DARMAWAN WARDHANA,3:35:22,9202
NYC,2024,EKA WIJAYA,3:42:49,11595
NYC,2024,WILLIAM ANWAR,3:44:09,1285
NYC,2024,HENDRI PARDEDE,3:44:41,12309
NYC,2024,EDOARDUS ARDIANTO,3:44:50,12378
NYC,2024,ICHSAN JUANDA,3:45:26,12590
NYC,2024,MUHAMMAD SYAHRUDIN,3:46:53,13109
NYC,2024,FERRY KANGSADJAJA,3:46:56,13121
NYC,2024,ARIEF PRADETYA,3:48:35,13788
NYC,2024,HENDRO WICAKSONO,3:49:55,14308
NYC,2024,MAYA MARIANY,3:50:03,14359
NYC,2024,RAFIQ SULISTYO,3:50:51,14690
NYC,2024,ELISA SEPTRIYANI,3:56:31,17191
NYC,2024,AMELIA TJANDRA,3:58:03,17945
NYC,2024,USMAN SALIM,3:58:41,18270
NYC,2024,AZSAR PRANANDA,3:59:59,18937
NYC,2024,YUDI NUGRAHA,4:01:22,19500
NYC,2024,ANDY LORDIANTO,4:03:11,20117
NYC,2024,MICHELLE SHANG,4:04:31,20609
NYC,2024,GRIFFIN VALENTINUS,4:04:31,20611
NYC,2024,JEANILO SARTONO,4:06:00,21124
NYC,2024,DICKY SIDIQ,4:06:16,21219
NYC,2024,SILVANO RUMANTIR,4:07:39,21718
NYC,2024,JEFFREY WIDJASMARA,4:07:48,21773
NYC,2024,DEVI ANSYAH,4:09:55,22523
NYC,2024,FEBRIASTUTY BUNDA,4:09:59,22553
NYC,2024,ANDRE WIDJAJANTO,4:10:58,22895
NYC,2024,NUGROHO BRAMANTYO,4:13:49,23952
NYC,2024,SLAMET RIYADI,4:14:21,24154
NYC,2024,BARRY BARRY,4:14:25,24191
NYC,2024,MUHAMAD AKBAR,4:16:54,25155
NYC,2024,VICTOR SIRAIT,4:17:05,25230
NYC,2024,RAHMAT MULYANA,4:17:12,25276
NYC,2024,LENNY LINENG,4:18:00,25577
NYC,2024,TITO HIDAYATULLAH,4:22:02,27154
NYC,2024,WANTI SYAIFULLAH,4:23:10,27587
NYC,2024,IRNAN ACHDA,4:23:16,27632
NYC,2024,JOHN JAUW,4:23:59,27913
NYC,2024,ANDI ALISJAHBANA,4:25:10,28350
NYC,2024,CARMELITA MIRANDA,4:26:11,28716
NYC,2024,HAN VE,4:26:12,28730
NYC,2024,FADCHI AMIZADE,4:27:23,29220
NYC,2024,EVALINA MELIALA,4:27:23,29222
NYC,2024,MOHAMMAD URFIANTO,4:27:59,29446
NYC,2024,ALEXANDER KURNIAWAN,4:29:21,3015
NYC,2024,ANDREANI RUSTANDI,4:30:43,30529
NYC,2024,IRWIN HARPIN,4:31:13,30693
NYC,2024,ADRYANSYAH CHANIAGO,4:31:56,30940
NYC,2024,HANANI FISAFARANI,4:32:21,31102
NYC,2024,ELVA SEPTIRULIANA,4:32:43,31245
NYC,2024,SITI MASITOH,4:33:39,31553
NYC,2024,TRI SUSILOWATI,4:36:06,32425
NYC,2024,WAHIDATUL BAKHRI,4:36:12,32480
NYC,2024,SYENNI LEIMENA,4:36:30,32573
NYC,2024,RUSLY ASKAR,4:36:31,32578
NYC,2024,FRANSISCO FRANSISCO,4:37:52,3357
NYC,2024,NADDYRA ALFRIDANTO,4:41:33,34311
NYC,2024,NOVAN KADARUSMAN,4:43:20,34895
NYC,2024,RYARDNA ADREANSYAH,4:43:49,3567
NYC,2024,NOBER PALEBANGAN,4:44:25,35299
NYC,2024,ZAENURI ISHAK,4:45:00,35503
NYC,2024,WAHYU ADININGTYAS,4:46:21,35995
NYC,2024,LIDIA SOEGIMAN,4:47:07,36274
NYC,2024,ISWAN MUSLIMIN,4:47:18,36334
NYC,2024,ABDUL RAMLI,4:48:43,36797
NYC,2024,RIDHANIA HUTAGALUNG,4:50:27,37366
NYC,2024,EDWIN SUKRI,4:51:17,37634
NYC,2024,SITI SUPRIANTI,4:52:09,37899
NYC,2024,ERRYN NANIKO,4:53:57,38465
NYC,2024,NATASHA AMANDA,4:54:05,38495
NYC,2024,CITRA TUNGGA,4:55:01,38782
NYC,2024,MARIANNE RUMANTIR,4:55:13,38839
NYC,2024,ADI DARMAPUTRA,4:55:48,3910
NYC,2024,ARIEF RACHMATTULLOH,4:55:48,3912
NYC,2024,MIRA NURAHMIDAH,4:56:57,39399
NYC,2024,JANIS GUNAWAN,4:59:43,40201
NYC,2024,PENI UTAMI,5:02:04,40864
NYC,2024,DEDI WIRADINATA,5:02:28,40968
NYC,2024,CECELIA SIBY,5:03:34,41234
NYC,2024,JENNI INDRIANI,5:04:04,41348
NYC,2024,ATTA WANGGAI,5:04:10,41372
NYC,2024,JULLI INDRIATI,5:04:15,41392
NYC,2024,INDAH JUNITA,5:04:15,41398
NYC,2024,NOVIATI NG,5:04:16,41402
NYC,2024,TERRY PRAYOGA,5:04:17,41403
NYC,2024,TEDDY DANAS,5:04:24,41430
NYC,2024,MARINA SALIM,5:05:34,41680
NYC,2024,HAROLD SIRAIT,5:09:16,42556
NYC,2024,PAHALA NUGRAHA,5:09:19,42563
NYC,2024,DENISE TJOKROSAPUTRO,5:11:01,42974
NYC,2024,RYNI RAHMAWATI,5:12:06,43193
NYC,2024,EMILIO WOENARDI,5:12:47,43342
NYC,2024,MULYADI TJUNG,5:12:48,43343
NYC,2024,SAHILA HISYAM,5:13:36,43528
NYC,2024,NADIA NASOETION,5:13:38,43539
NYC,2024,SHIRLEY SHINTA,5:14:02,43638
NYC,2024,JOSE SATRIA,5:14:42,43794
NYC,2024,SARAH RUSWANDARI,5:15:42,43981
NYC,2024,INDRA RIZAL,5:19:10,44699
NYC,2024,FENNY JULIANTINI,5:20:24,44950
NYC,2024,ALINAPIAH NURSAM,5:21:15,45109
NYC,2024,YENNI DJAJALAKSANA,5:22:06,45260
NYC,2024,ABADI TISNADISASTRA,5:22:08,45267
NYC,2024,OZAL UDAYA,5:22:09,45273
NYC,2024,AGUNG ANDRIAN,5:22:14,45290
NYC,2024,CHRISTIANA CHRISTIANA,5:22:14,45291
NYC,2024,DENITA UTAMI,5:22:44,45388
NYC,2024,SUYOTO SUYOTO,5:23:47,45587
NYC,2024,ANDY GUSENA,5:24:02,45627
NYC,2024,KARTIKA WOHON,5:25:22,45922
NYC,2024,YULIE SANDJOJO,5:25:22,45923
NYC,2024,BENNY BERNARTO,5:26:05,4649
NYC,2024,GITA DIMARSANDY,5:27:19,46254
NYC,2024,SISMA SUADI,5:31:35,46976
NYC,2024,GENDIS HATMANTI,5:31:58,4738
NYC,2024,YUSRON FAUZAN,5:34:37,47437
NYC,2024,EDWARD BARIMBING,5:34:40,47448
NYC,2024,HIDAYAH KARAMOY,5:35:29,47584
NYC,2024,CUT SANDRIA,5:36:23,47740
NYC,2024,ESTIRA TIYASSIH,5:40:17,48307
NYC,2024,SURJANTO KARDIMAN,5:40:39,48357
NYC,2024,EKO YULIANTO,5:41:45,48502
NYC,2024,CLAUDIA JOHAN,5:42:32,48615
NYC,2024,TEDDY LEGI,5:42:53,48677
NYC,2024,IMLATI IMLATI,5:44:55,48948
NYC,2024,MUCHAMMAD MARDHI,5:46:06,49109
NYC,2024,NURNI MANDAWI,5:49:53,49607
NYC,2024,CHYNTIA FELISIANE,5:50:36,49709
NYC,2024,RUDI HENDRAWAN,5:54:38,50156
NYC,2024,GEMPUR WIDANSYAH,5:54:48,50180
NYC,2024,RIANA LASTARI,5:54:48,50182
NYC,2024,CISYELYA BUNYAMIN,5:55:55,50324
NYC,2024,IRA KARTIKA,5:58:34,50601
NYC,2024,RIRIS SIREGAR,6:02:22,5127
NYC,2024,RIZTA FALAK,6:03:59,51174
NYC,2024,HARYANTO HARYANTO,6:07:49,51469
NYC,2024,TITTO DEVIANTO,6:10:08,51612
NYC,2024,BARYADI WIJAYA,6:11:24,51701
NYC,2024,YULIANA TAMBUNAN,6:11:36,51711
NYC,2024,MATAHARI HERWIN,6:12:06,51751
NYC,2024,REGINA SIREGAR,6:13:00,51841
NYC,2024,DODDY PRATAMA,6:13:40,51883
NYC,2024,ARRESTO ARIO,6:15:11,51998
NYC,2024,BUDIMAN SUSANTO,6:17:01,52119
NYC,2024,YOKE PRABANDARI,6:18:18,52196
NYC,2024,ASWIN HADITANOJO,6:19:19,52273
NYC,2024,RUBINO SUGANA,6:19:37,52289
NYC,2024,ALVIN WIJAYA,6:20:44,52369
NYC,2024,A. HADI,6:20:51,52380
NYC,2024,SENDHI JANUARLIN,6:20:52,52382
NYC,2024,ELLEN FITRIE,6:21:47,52436
NYC,2024,SUSANTI SRIGANTINI,6:26:06,52755
NYC,2024,ANDINA ANGGRAINI,6:29:07,52929
NYC,2024,SULISTYANI LESMANA,6:30:19,52986
NYC,2024,DWI WARDHANI,6:31:48,5360
NYC,2024,MILDA MICHELLY,6:32:57,53125
NYC,2024,DWI LILYANA,6:34:16,53195
NYC,2024,ALMA PUTRI,6:39:07,53437
NYC,2024,ROMIDA HUTAPEA,6:42:24,53587
NYC,2024,DINAR RALIA,6:43:39,53636
NYC,2024,JANET LIM,6:46:04,53720
NYC,2024,YENNY KURNIAWAN,6:46:34,53742
NYC,2024,NADIAN SARI,6:54:06,5430
NYC,2024,NOVIANNA CAROLINTINA,6:56:02,54111
NYC,2024,NINI WIDJAJA,6:58:57,54214
NYC,2024,WINDA FIBRITA,7:21:39,54775
NYC,2024,FERDIANA SUNARDI,7:24:51,54837
NYC,2024,ANNISA FAJRIN,7:52:24,55146
NYC,2024,MICHELLE KURNIAWAN,8:08:48,55271
Berlin,2015,RAOUL ABAS,4:57:22,24968
Berlin,2015,RAHMAN ABDUL,4:37:47,22597
Berlin,2015,GIBRAN ABIDIN,5:13:56,26124
Berlin,2015,MOHAMAD ADHITIA,3:57:39,14507
Berlin,2015,KRIS ADIDARMA,4:46:42,23780
Berlin,2015,EKOPUTRO ADIDJAJANTO,5:59:05,27592
Berlin,2015,RAOUL W.,5:49:04,27397
Berlin,2015,IMAN ADIWIBOWO,6:02:27,27621
Berlin,2015,DANI ADRIANANTA,6:19:10,27762
Berlin,2015,VIVIN ALVINA,6:43:59,8904
Berlin,2015,MEDINA AMALIA,5:02:51,7237
Berlin,2015,IU ANG,4:22:14,20026
Berlin,2015,EDDY ANGKAWIBAWA,4:56:07,24828
Berlin,2015,RADHITYO DEWANTORO,3:57:40,14516
Berlin,2015,HERNANDO BASUKI,5:06:49,25680
Berlin,2015,SUBIJANTO BENJAMIN,4:57:47,25018
Berlin,2015,ALEXANDER ME,4:48:53,24030
Berlin,2015,ESTI BOWO,5:40:29,8416
Berlin,2015,HUMAR BOWO,4:14:59,18636
Berlin,2015,NAMIRA BOWO,6:02:27,8703
Berlin,2015,BAGUS BUDIANTO,4:26:06,20777
Berlin,2015,JAYATRI CORTINE,4:49:33,6467
Berlin,2015,PENI DEWAYANI,6:09:15,8766
Berlin,2015,ANDARU DJAJA,4:55:08,24724
Berlin,2015,BONA DJALINS,5:16:55,26285
Berlin,2015,ANTHONEUS DJATI,4:55:06,24721
Berlin,2015,ADLAN DJOHAN,5:21:28,26501
Berlin,2015,RITA DRACHMANN,5:43:04,8465
Berlin,2015,SURYO ENDROPRIYANTO,5:39:09,27149
Berlin,2015,NURLENI FEBRIANA,5:56:54,8657
Berlin,2015,YOLANDA SEPTIANI,5:35:50,8333
Berlin,2015,KIKY FITRIYANTI,6:05:37,8731
Berlin,2015,DANAN FOSSARUS,6:07:54,27676
Berlin,2015,SELVIA GOFAR,6:09:45,8772
Berlin,2015,EDWIN HALIM,4:52:03,24393
Berlin,2015,CATUR SOEMADI,5:50:06,8576
Berlin,2015,ZULKIFLI HARAHAP,5:06:22,25654
Berlin,2015,FENNY HARMON,5:04:16,7286
Berlin,2015,HANDI HARTANTO,5:46:28,27332
Berlin,2015,ANDRY HARYANTO,4:18:47,19383
Berlin,2015,TEDJO HATMADI,6:12:32,27721
Berlin,2015,FERDI HENDARMAN,4:27:34,21046
Berlin,2015,HENDRIK HENDRIK,4:17:57,19210
Berlin,2015,EVI HERAWATI,5:10:55,7575
Berlin,2015,HARMADA HUTAJULU,5:30:37,26873
Berlin,2015,RIEFA ISTAMAR,4:56:20,24859
Berlin,2015,YOLI JOENIS,5:05:18,7325
Berlin,2015,JIMMY KOSASIH,5:15:04,26184
Berlin,2015,TOMMY KURNIAWAN,5:39:47,27161
Berlin,2015,AYUNINGRUM KUSDARINI,4:44:35,6134
Berlin,2015,HARRYJANTO LASMANA,5:23:28,26600
Berlin,2015,LULITA LIOE,6:50:37,8908
Berlin,2015,DIDIT MANAF,4:55:28,24766
Berlin,2015,ARIA MANDALA,5:45:51,27316
Berlin,2015,ADE MASNAHUMINA,5:55:30,8643
Berlin,2015,MUHAMMAD MULYONO,6:24:07,27785
Berlin,2015,PRASTI PUTRI,5:57:00,8660
Berlin,2015,NOVANDRIAN NOVANDRIAN,6:26:59,27802
Berlin,2015,YAN PARTAWIJAYA,4:51:59,24384
Berlin,2015,DANIEL PARULIAN,5:40:44,27180
Berlin,2015,BIMO POERBO,5:12:11,26028
Berlin,2015,RIZAL PRASETIJO,5:34:43,27017
Berlin,2015,DONNA PRIADI,5:48:59,8559
Berlin,2015,YOVIE PRIADI,5:48:59,27394
Berlin,2015,AUDREY PURWANA,4:47:07,6300
Berlin,2015,MARCHELLA PURWANAIKA,4:57:17,6950
Berlin,2015,SAID PUTRA,5:52:54,27482
Berlin,2015,WIRA RAHADI,4:48:42,24011
Berlin,2015,SYAHRUL RAMADHAN,4:49:08,24065
Berlin,2015,SAMSUL RIZAL,5:56:28,27546
Berlin,2015,AFIF RUSMAN,4:42:05,23179
Berlin,2015,RENITTA RUSMAN,5:25:25,8069
Berlin,2015,SYAFRIANDI SALEH,4:57:06,24945
Berlin,2015,IRWAN SALIM,3:49:29,12027
Berlin,2015,BOBBY SAPUTRA,6:07:57,27677
Berlin,2015,WIDO SARDJONO,5:09:43,25854
Berlin,2015,NENDEN SARIDEWI,4:55:06,6821
Berlin,2015,MILI SARWITRI,5:33:22,8267
Berlin,2015,JOSE SATRIA,4:59:17,25168
Berlin,2015,WENNI SETIORINI,6:29:44,8881
Berlin,2015,DIMAS SETOWARDHANA,5:24:05,26625
Berlin,2015,RUBISMO SOEDIONO,5:13:22,26091
Berlin,2015,HOLIP SOEKAWAN,5:10:51,25936
Berlin,2015,INNE SOEMARTONO,5:21:44,7956
Berlin,2015,ARIESTA SOEPARDI,5:19:22,7892
Berlin,2015,ERIK SUBARNA,4:33:35,21996
Berlin,2015,UTAMI SUGIANTO,5:09:04,7492
Berlin,2015,MOHAMMAD SUMAYKU,5:43:37,27243
Berlin,2015,MICHAEL SUPIT,5:28:27,26792
Berlin,2015,HELEN SUSANTO,4:39:37,5767
Berlin,2015,LAUZA SUTOWO,5:24:39,26648
Berlin,2015,JUCHIRO TAMPI,3:51:51,12690
Berlin,2015,LINDA TAN,4:16:00,3849
Berlin,2015,NATALIA TANYADJI,4:57:36,6968
Berlin,2015,MARGARETH THEODORA,5:53:08,8618
Berlin,2015,IRENE THESMAN,5:16:26,7793
Berlin,2015,ALFO TJAHAJA,5:46:35,27335
Berlin,2015,BUI TJHIN,3:20:31,4624
Berlin,2015,EWIFIEWANTY TJHIN,5:14:17,7696
Berlin,2015,NUGO TRINUGRAHA,6:30:56,27819
Berlin,2015,STEPHANUS TURANGAN,5:03:07,25434
Berlin,2015,SUTA UTAMA,4:09:19,17417
Berlin,2015,BERNARDUS WANANDI,4:39:51,22909
Berlin,2015,DAVID WIDIANTO,6:28:52,27810
Berlin,2015,DICKIE WIDJAJA,5:28:26,26791
Berlin,2015,ANDY WIDJANARKO,4:26:21,20818
Berlin,2015,MOCHAMMAD WINGKY,5:46:44,27345
Berlin,2015,MARTIN WINOTO,4:58:23,25078
Berlin,2015,ARIA WIRATMA,6:00:19,27606
Berlin,2015,IVO WONGKAREN,5:23:12,26581
Berlin,2015,LELA YULIANTIKA,5:39:47,8401
Berlin,2015,MUHAMMAD YUSRIZKI,5:20:39,26457
Berlin,2015,BUDI ZAIN,3:55:32,13787
Berlin,2016,WIDIANAWATI ADHININGRAT,6:15:24,9074
Berlin,2016,MAULANA SUTOWO,4:20:29,17826
Berlin,2016,JOHANES ADINATA,4:07:45,15175
Berlin,2016,KRISTOMUS ADISURYA,5:31:53,25474
Berlin,2016,IMAN ADIWIBOWO,3:43:58,8987
Berlin,2016,SULASTI AHMAD,5:38:08,8418
Berlin,2016,SVIDA ALISJAHBANA,6:33:33,9190
Berlin,2016,OKKY ANDRIAN,5:39:05,25735
Berlin,2016,RINI ANINDITA,6:29:24,9176
Berlin,2016,DIDIT ARDYANTO,6:31:30,26704
Berlin,2016,ANANDA ARYAGUNA,4:18:08,17359
Berlin,2016,PRANA ASMARA,5:36:32,25645
Berlin,2016,DJAMAL ATTAMIMI,6:25:10,26673
Berlin,2016,SATRIA BAYUAJI,6:32:03,26706
Berlin,2016,BENNY BERNARTO,6:14:59,26589
Berlin,2016,NISHA BHAMBHANI,5:14:34,7698
Berlin,2016,DYAH BOWO,5:53:34,8758
Berlin,2016,ESTI BOWO,6:23:32,9134
Berlin,2016,IRMAN BOYLE,6:20:54,26639
Berlin,2016,FEBRIASTUTY BUNDA,5:07:53,7385
Berlin,2016,ADRYANSYAH CHANIAGO,4:03:15,14274
Berlin,2016,HOTDORIA CHATARINA,6:03:57,8947
Berlin,2016,ALEXANDER CUMENTAS,5:33:14,25524
Berlin,2016,SHINTA DEWANTI,6:39:56,9207
Berlin,2016,HANDAYANI DEWI,5:49:21,8679
Berlin,2016,DIANA EKAWATI,5:31:06,8233
Berlin,2016,RIZTA FALAK,6:02:38,8930
Berlin,2016,JASHINTA FELYCIA,6:08:18,9005
Berlin,2016,DENNY FIKRI,5:33:02,25518
Berlin,2016,DANAN FOSSARUS,5:42:10,25851
Berlin,2016,MARIA CHANDRA,4:58:41,6905
Berlin,2016,N. GAUTAMA,7:08:40,26769
Berlin,2016,MUHAMMAD GHAZI,5:00:16,23524
Berlin,2016,MOHAMAD GIRINDRA,5:50:14,26078
Berlin,2016,MANISSA GUNADI,5:10:34,7525
Berlin,2016,AGUS GUNAWAN,5:53:47,26195
Berlin,2016,RACHMAT GUNAWAN,5:42:04,25843
Berlin,2016,SANTIH GUNAWAN,5:20:06,7876
Berlin,2016,ELSIE HAKIM,5:42:03,8520
Berlin,2016,GADIZA HARTAWAN,5:26:52,8096
Berlin,2016,NOVAN HENDIAN,5:53:53,26197
Berlin,2016,FREDDY HENDRADJAJA,5:12:52,24422
Berlin,2016,MARIA HENDRIKA,5:42:39,8539
Berlin,2016,ADYSTRA HERAYANTO,3:49:21,10333
Berlin,2016,ANDHIKA HERMANTO,5:52:05,26146
Berlin,2016,SRI HIDAYATI,5:01:39,7070
Berlin,2016,MATIAS IBO,4:16:38,17046
Berlin,2016,MATIAS IBO,4:16:38,17044
Berlin,2016,DINI INDRA,5:57:16,8835
Berlin,2016,MOCHAMMAD IRIAWAN,4:31:00,19758
Berlin,2016,JASTIN ISKANDAR,6:10:47,26533
Berlin,2016,YOLA ISTIANTY,5:30:52,8225
Berlin,2016,YOLI JOENIS,4:46:07,6057
Berlin,2016,FAIZIN KADNI,5:13:36,24475
Berlin,2016,LINDA KANDOUW,5:01:03,7045
Berlin,2016,FERRY KANGSADJAJA,4:04:18,14482
Berlin,2016,RAHMI KEMALAWATI,5:58:45,8864
Berlin,2016,ANITA KHOE,5:33:20,8294
Berlin,2016,CHRISTINA KUMALA,4:47:14,6139
Berlin,2016,BASUKI KURNIAWAN,6:17:28,26610
Berlin,2016,WILLIAM KURNIAWAN,6:03:40,26423
Berlin,2016,LANNY LEIMAN,4:43:17,5820
Berlin,2016,DOLLY LESMANA,4:46:44,21939
Berlin,2016,FLORENCE LESMANA,5:32:24,8263
Berlin,2016,RINA TAMBUNAN,4:44:12,5902
Berlin,2016,DWI LILYANA,5:52:53,8745
Berlin,2016,HENRY LUCMAN,4:57:04,23197
Berlin,2016,ENI LUFATMI,5:10:38,7529
Berlin,2016,MAHATUR MAFELA,6:20:47,9115
Berlin,2016,RATNA MARAMIS,6:34:13,9192
Berlin,2016,MARIONO MARIONO,4:40:49,21160
Berlin,2016,RENI MARLINA,5:01:37,7069
Berlin,2016,ANDI MAULANA,5:48:21,26034
Berlin,2016,RIANA MONTISANO,4:57:26,6816
Berlin,2016,BARAYANI MUSKITA,5:25:03,25114
Berlin,2016,NADIA NASOETION,6:26:07,9152
Berlin,2016,JERRY NG,5:17:07,24665
Berlin,2016,PAHALA NUGRAHA,5:26:32,25199
Berlin,2016,NURJADIN NURHADIJONO,6:26:18,26679
Berlin,2016,MEDIAS OKTAVIANI,6:16:53,9088
Berlin,2016,ADWIYA PASCAHAJA,6:47:12,26756
Berlin,2016,HARYADI PERMANA,5:04:54,23868
Berlin,2016,WILIANTO POALER,5:19:44,24813
Berlin,2016,BIMO POERBO,5:03:43,23769
Berlin,2016,THOMAS PRABOWO,5:29:03,25340
Berlin,2016,ADE PUTRI,4:21:41,4106
Berlin,2016,RISNANTY PUTRI,6:27:26,9162
Berlin,2016,HENRY RAHARDJA,4:59:04,23413
Berlin,2016,MUHAMAD RAKSITRIANAWAN,6:23:45,26665
Berlin,2016,MICZARD RIUPASSA,5:26:59,25223
Berlin,2016,ADI RIYADI,6:30:45,26697
Berlin,2016,IBNU RIZAL,5:37:17,25672
Berlin,2016,IRVAN RUSTAM,5:47:34,26016
Berlin,2016,TAN RUSTAN,3:35:38,7039
Berlin,2016,ALIF RUZUAR,4:43:00,21441
Berlin,2016,MARIA CHRISTINA,6:24:06,9142
Berlin,2016,MUHAMMAD SAAR,6:10:05,26524
Berlin,2016,GUNAWAN SAMIADJI,5:58:58,26336
Berlin,2016,PUTRO SAPTO,6:02:00,26388
Berlin,2016,BOBBY SAPUTRA,5:54:38,26217
Berlin,2016,ANDRI SARI,5:50:28,8703
Berlin,2016,PUGUH SARWONO,5:34:52,25587
Berlin,2016,DIDIEN SOFWAN,5:43:19,25887
Berlin,2016,IRMA SETYOWATI,6:20:59,9116
Berlin,2016,AKHMAD SHIDIQ,6:34:22,26720
Berlin,2016,SHIRLEY SHINTA,6:28:31,9171
Berlin,2016,INDAH SIBIH,5:02:16,7109
Berlin,2016,ELIZABETH SILALAHI,5:08:25,7415
Berlin,2016,M. SINDHIKARA,5:42:33,8536
Berlin,2016,OKI SIREGAR,4:06:54,15008
Berlin,2016,YOSEPH SISWANTO,6:18:27,26617
Berlin,2016,DWIARTHYANTINI SITI,4:57:33,6819
Berlin,2016,ONIARI SITOMPUL,5:29:27,8182
Berlin,2016,SUDJONO SUDJONO,4:38:31,20854
Berlin,2016,SUFERDIAN SUFERDIAN,5:58:35,26326
Berlin,2016,LEO SUGANDI,5:28:19,25299
Berlin,2016,DIKDIK SUGIHARTO,4:20:05,17743
Berlin,2016,MOHAMAD SUGIRIN,5:40:16,25781
Berlin,2016,TIMUR SUKIRNO,6:18:59,26622
Berlin,2016,ADISATRYA SULISTO,4:47:22,22021
Berlin,2016,LILIS SUNDARI,6:15:44,9079
Berlin,2016,MICHAEL SUPIT,5:34:51,25586
Berlin,2016,SULISTIAWATI SUPRAPTO,4:30:06,4818
Berlin,2016,WENDRO SUSANTO,5:42:01,25841
Berlin,2016,HIMAWAN SUTANTO,5:02:41,23697
Berlin,2016,TRI SWASTONO,6:08:43,26501
Berlin,2016,DIANA TAJUDDIN,5:38:08,8417
